param,mean,median,ci_0.950_LB,ci_0.950_UB
q_ind_305_pop_0,0.000003,0.000000,0.000000,0.000033
q_ind_306_pop_0,0.000003,0.000000,0.000000,0.000042
q_ind_307_pop_0,0.000003,0.000000,0.000000,0.000026
q_ind_308_pop_0,0.000003,0.000000,0.000000,0.000025
q_ind_309_pop_0,0.000003,0.000000,0.000000,0.000028
q_ind_310_pop_0,0.000004,0.000000,0.000000,0.000042
q_ind_311_pop_0,0.000003,0.000000,0.000000,0.000035
q_ind_312_pop_0,0.003804,0.003767,0.002476,0.005385
q_ind_313_pop_0,0.000006,0.000000,0.000000,0.000058
q_ind_314_pop_0,0.000006,0.000000,0.000000,0.000054
q_ind_315_pop_0,0.000003,0.000000,0.000000,0.000035
q_ind_316_pop_0,0.000004,0.000000,0.000000,0.000032
q_ind_317_pop_0,0.000003,0.000000,0.000000,0.000028
q_ind_318_pop_0,0.000003,0.000000,0.000000,0.000034
q_ind_319_pop_0,0.000004,0.000000,0.000000,0.000037
q_ind_320_pop_0,0.000008,0.000000,0.000000,0.000078
q_ind_321_pop_0,0.000005,0.000000,0.000000,0.000040
q_ind_322_pop_0,0.000003,0.000000,0.000000,0.000027
q_ind_323_pop_0,0.000003,0.000000,0.000000,0.000030
q_ind_324_pop_0,0.000007,0.000000,0.000000,0.000085
q_ind_325_pop_0,0.000003,0.000000,0.000000,0.000029
q_ind_326_pop_0,0.000003,0.000000,0.000000,0.000029
q_ind_327_pop_0,0.000004,0.000000,0.000000,0.000038
q_ind_328_pop_0,0.000003,0.000000,0.000000,0.000033
q_ind_329_pop_0,0.372545,0.372519,0.364006,0.380961
q_ind_330_pop_0,0.000003,0.000000,0.000000,0.000033
q_ind_331_pop_0,0.000003,0.000000,0.000000,0.000033
q_ind_332_pop_0,0.000071,0.000000,0.000000,0.000592
q_ind_333_pop_0,0.000003,0.000000,0.000000,0.000023
q_ind_334_pop_0,0.000003,0.000000,0.000000,0.000024
q_ind_335_pop_0,0.000004,0.000000,0.000000,0.000035
q_ind_336_pop_0,0.000003,0.000000,0.000000,0.000033
q_ind_337_pop_0,0.000003,0.000000,0.000000,0.000026
q_ind_338_pop_0,0.000003,0.000000,0.000000,0.000033
q_ind_339_pop_0,0.000003,0.000000,0.000000,0.000031
q_ind_340_pop_0,0.000003,0.000000,0.000000,0.000025
q_ind_341_pop_0,0.000055,0.000000,0.000000,0.000622
q_ind_342_pop_0,0.000004,0.000000,0.000000,0.000039
q_ind_343_pop_0,0.000004,0.000000,0.000000,0.000040
q_ind_344_pop_0,0.000003,0.000000,0.000000,0.000036
q_ind_345_pop_0,0.000003,0.000000,0.000000,0.000034
q_ind_346_pop_0,0.000004,0.000000,0.000000,0.000027
q_ind_347_pop_0,0.000003,0.000000,0.000000,0.000030
q_ind_348_pop_0,0.000004,0.000000,0.000000,0.000032
q_ind_349_pop_0,0.000003,0.000000,0.000000,0.000031
q_ind_350_pop_0,0.000003,0.000000,0.000000,0.000030
